GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,BLOCKA,CDA,AREANAME,C1K001
"G3701730","1970","North Carolina","37","Swain","173",,,,,,,,,"Swain",12493350
"G3701750","1970","North Carolina","37","Transylvania","175",,,,,,,,,"Transylvania",43542800
"G3701770","1970","North Carolina","37","Tyrrell","177",,,,,"3120",,,,"Tyrrell",5436250
"G3701790","1970","North Carolina","37","Union","179",,,,,"1520",,,,"Union",125794800
"G3701810","1970","North Carolina","37","Vance","181",,,,,"1520",,,,"Vance",63407600
"G3701830","1970","North Carolina","37","Wake","183",,,,,"6640",,,,"Wake",606702000
"G3701850","1970","North Carolina","37","Warren","185",,,,,,,,,"Warren",25598950
"G3701870","1970","North Carolina","37","Washington","187",,,,,,,,,"Washington",27027900
"G3701890","1970","North Carolina","37","Watauga","189",,,,,,,,,"Watauga",39006250
"G3701910","1970","North Carolina","37","Wayne","191",,,,,,,,,"Wayne",151777100
"G3701930","1970","North Carolina","37","Wilkes","193",,,,,,,,,"Wilkes",98688300
"G3701950","1970","North Carolina","37","Wilson","195",,,,,"6640",,,,"Wilson",107282500
"G3701970","1970","North Carolina","37","Yadkin","197",,,,,"3120",,,,"Yadkin",54176350
"G3701990","1970","North Carolina","37","Yancey","199",,,,,"3120",,,,"Yancey",19522200
"G3800010","1970","North Dakota","38","Adams","001",,,,,,,,,"Adams",9058400
"G3800030","1970","North Dakota","38","Barnes","003",,,,,,,,,"Barnes",31661900
"G3800050","1970","North Dakota","38","Benson","005",,,,,,,,,"Benson",13706600
"G3800070","1970","North Dakota","38","Billings","007",,,,,,,,,"Billings",1535100
"G3800090","1970","North Dakota","38","Bottineau","009",,,,,,,,,"Bottineau",20909750
"G3800110","1970","North Dakota","38","Bowman","011",,,,,,,,,"Bowman",8501700
"G3800130","1970","North Dakota","38","Burke","013",,,,,,,,,"Burke",8816750
"G3800150","1970","North Dakota","38","Burleigh","015",,,,,,,,,"Burleigh",101018750
"G3800170","1970","North Dakota","38","Cass","017",,,,,"2520",,,,"Cass",186272100
"G3800190","1970","North Dakota","38","Cavalier","019",,,,,,,,,"Cavalier",16261800
"G3800210","1970","North Dakota","38","Dickey","021",,,,,,,,,"Dickey",13901850
"G3800230","1970","North Dakota","38","Divide","023",,,,,,,,,"Divide",8521000
"G3800250","1970","North Dakota","38","Dunn","025",,,,,,,,,"Dunn",9496900
"G3800270","1970","North Dakota","38","Eddy","027",,,,,,,,,"Eddy",7301450
"G3800290","1970","North Dakota","38","Emmons","029",,,,,,,,,"Emmons",16334600
"G3800310","1970","North Dakota","38","Foster","031",,,,,,,,,"Foster",12246400
"G3800330","1970","North Dakota","38","Golden Valley","033",,,,,,,,,"Golden Valley",5328950
"G3800350","1970","North Dakota","38","Grand Forks","035",,,,,,,,,"Grand Forks",134542100
"G3800370","1970","North Dakota","38","Grant","037",,,,,,,,,"Grant",9416950
"G3800390","1970","North Dakota","38","Griggs","039",,,,,,,,,"Griggs",8810150
"G3800410","1970","North Dakota","38","Hettinger","041",,,,,,,,,"Hettinger",9763450
"G3800430","1970","North Dakota","38","Kidder","043",,,,,,,,,"Kidder",8069250
"G3800450","1970","North Dakota","38","LaMoure","045",,,,,,,,,"La Moure",16390700
"G3800470","1970","North Dakota","38","Logan","047",,,,,,,,,"Logan",13200800
"G3800490","1970","North Dakota","38","McHenry","049",,,,,,,,,"Mc Henry",17677600
"G3800510","1970","North Dakota","38","McIntosh","051",,,,,,,,,"Mc Intosh",16979200
"G3800530","1970","North Dakota","38","McKenzie","053",,,,,,,,,"Mc Kenzie",12713450
"G3800550","1970","North Dakota","38","McLean","055",,,,,,,,,"Mc Lean",22649350
"G3800570","1970","North Dakota","38","Mercer","057",,,,,,,,,"Mercer",12292050
"G3800590","1970","North Dakota","38","Morton","059",,,,,,,,,"Morton",38712150
"G3800610","1970","North Dakota","38","Mountrail","061",,,,,,,,,"Mountrail",15320800
"G3800630","1970","North Dakota","38","Nelson","063",,,,,,,,,"Nelson",10907650
"G3800650","1970","North Dakota","38","Oliver","065",,,,,,,,,"Oliver",4350700
"G3800670","1970","North Dakota","38","Pembina","067",,,,,,,,,"Pembina",23533200
"G3800690","1970","North Dakota","38","Pierce","069",,,,,,,,,"Pierce",12400850
"G3800710","1970","North Dakota","38","Ramsey","071",,,,,,,,,"Ramsey",29866300
"G3800730","1970","North Dakota","38","Ransom","073",,,,,,,,,"Ransom",15410200
"G3800750","1970","North Dakota","38","Renville","075",,,,,,,,,"Renville",9003500
"G3800770","1970","North Dakota","38","Richland","077",,,,,,,,,"Richland",34773600
"G3800790","1970","North Dakota","38","Rolette","079",,,,,,,,,"Rolette",17454550
"G3800810","1970","North Dakota","38","Sargent","081",,,,,,,,,"Sargent",11978550
"G3800830","1970","North Dakota","38","Sheridan","083",,,,,,,,,"Sheridan",7228400
"G3800850","1970","North Dakota","38","Sioux","085",,,,,,,,,"Sioux",4260150
"G3800870","1970","North Dakota","38","Slope","087",,,,,,,,,"Slope",3224600
"G3800890","1970","North Dakota","38","Stark","089",,,,,,,,,"Stark",35947400
"G3800910","1970","North Dakota","38","Steele","091",,,,,,,,,"Steele",10992850
"G3800930","1970","North Dakota","38","Stutsman","093",,,,,,,,,"Stutsman",51353250
"G3800950","1970","North Dakota","38","Towner","095",,,,,,,,,"Towner",10811850
"G3800970","1970","North Dakota","38","Traill","097",,,,,,,,,"Traill",20576800
"G3800990","1970","North Dakota","38","Walsh","099",,,,,,,,,"Walsh",33696050
"G3801010","1970","North Dakota","38","Ward","101",,,,,,,,,"Ward",130984200
"G3801030","1970","North Dakota","38","Wells","103",,,,,,,,,"Wells",16894950
"G3801050","1970","North Dakota","38","Williams","105",,,,,"2520",,,,"Williams",43764250
"G3900010","1970","Ohio","39","Adams","001",,,,,,,,,"Adams",32570200
"G3900030","1970","Ohio","39","Allen","003",,,,,"4320",,,,"Allen",318766300
"G3900050","1970","Ohio","39","Ashland","005",,,,,,,,,"Ashland",114155950
"G3900070","1970","Ohio","39","Ashtabula","007",,,,,,,,,"Ashtabula",266655600
"G3900090","1970","Ohio","39","Athens","009",,,,,,,,,"Athens",97998600
"G3900110","1970","Ohio","39","Auglaize","011",,,,,"4320",,,,"Auglaize",99897300
"G3900130","1970","Ohio","39","Belmont","013",,,,,"9000",,,,"Belmont",197467450
"G3900150","1970","Ohio","39","Brown","015",,,,,"9000",,,,"Brown",56345500
"G3900170","1970","Ohio","39","Butler","017",,,,,"3200",,,,"Butler",634482400
"G3900190","1970","Ohio","39","Carroll","019",,,,,,,,,"Carroll",50384350
"G3900210","1970","Ohio","39","Champaign","021",,,,,"3200",,,,"Champaign",80023500
"G3900230","1970","Ohio","39","Clark","023",,,,,"7960",,,,"Clark",439805150
"G3900250","1970","Ohio","39","Clermont","025",,,,,"1640",,,,"Clermont",257201500
"G3900270","1970","Ohio","39","Clinton","027",,,,,,,,,"Clinton",76129350
"G3900290","1970","Ohio","39","Columbiana","029",,,,,,,,,"Columbiana",280184850
"G3900310","1970","Ohio","39","Coshocton","031",,,,,,,,,"Coshocton",80329500
"G3900330","1970","Ohio","39","Crawford","033",,,,,"1640",,,,"Crawford",134340000
"G3900350","1970","Ohio","39","Cuyahoga","035",,,,,"1680",,,,"Cuyahoga",5688472500
"G3900370","1970","Ohio","39","Darke","037",,,,,,,,,"Darke",124852650
"G3900390","1970","Ohio","39","Defiance","039",,,,,"1680",,,,"Defiance",95090500
"G3900410","1970","Ohio","39","Delaware","041",,,,,"1840",,,,"Delaware",113626100
"G3900430","1970","Ohio","39","Erie","043",,,,,,,,,"Erie",217547500
"G3900450","1970","Ohio","39","Fairfield","045",,,,,,,,,"Fairfield",185998200
"G3900470","1970","Ohio","39","Fayette","047",,,,,"1840",,,,"Fayette",59689800
"G3900490","1970","Ohio","39","Franklin","049",,,,,"1840",,,,"Franklin",2452816250
"G3900510","1970","Ohio","39","Fulton","051",,,,,,,,,"Fulton",89643350
"G3900530","1970","Ohio","39","Gallia","053",,,,,"1840",,,,"Gallia",47327650
"G3900550","1970","Ohio","39","Geauga","055",,,,,"1680",,,,"Geauga",210741800
"G3900570","1970","Ohio","39","Greene","057",,,,,"2000",,,,"Greene",385598450
"G3900590","1970","Ohio","39","Guernsey","059",,,,,"2000",,,,"Guernsey",82908450
"G3900610","1970","Ohio","39","Hamilton","061",,,,,"1640",,,,"Hamilton",2762153800
"G3900630","1970","Ohio","39","Hancock","063",,,,,,,,,"Hancock",182428900
"G3900650","1970","Ohio","39","Hardin","065",,,,,,,,,"Hardin",70194200
"G3900670","1970","Ohio","39","Harrison","067",,,,,,,,,"Harrison",36862600
"G3900690","1970","Ohio","39","Henry","069",,,,,,,,,"Henry",72795100
"G3900710","1970","Ohio","39","Highland","071",,,,,,,,,"Highland",62050450
"G3900730","1970","Ohio","39","Hocking","073",,,,,,,,,"Hocking",43621200
"G3900750","1970","Ohio","39","Holmes","075",,,,,,,,,"Holmes",44369400
"G3900770","1970","Ohio","39","Huron","077",,,,,,,,,"Huron",128963500
"G3900790","1970","Ohio","39","Jackson","079",,,,,"1640",,,,"Jackson",52102350
"G3900810","1970","Ohio","39","Jefferson","081",,,,,"8080",,,,"Jefferson",250060900
"G3900830","1970","Ohio","39","Knox","083",,,,,"8080",,,,"Knox",102964350
"G3900850","1970","Ohio","39","Lake","085",,,,,"1680",,,,"Lake",642455500
"G3900870","1970","Ohio","39","Lawrence","087",,,,,"3400",,,,"Lawrence",125523850
"G3900890","1970","Ohio","39","Licking","089",,,,,,,,,"Licking",279749900
"G3900910","1970","Ohio","39","Logan","091",,,,,"3400",,,,"Logan",87534850
"G3900930","1970","Ohio","39","Lorain","093",,,,,"4440",,,,"Lorain",753244900
"G3900950","1970","Ohio","39","Lucas","095",,,,,"8400",,,,"Lucas",1502944850
"G3900970","1970","Ohio","39","Madison","097",,,,,"8400",,,,"Madison",66503650
"G3900990","1970","Ohio","39","Mahoning","099",,,,,"9320",,,,"Mahoning",872649000
"G3901010","1970","Ohio","39","Marion","101",,,,,"9320",,,,"Marion",162011900
"G3901030","1970","Ohio","39","Medina","103",,,,,"1680",,,,"Medina",250479150
"G3901050","1970","Ohio","39","Meigs","105",,,,,,,,,"Meigs",36601300
"G3901070","1970","Ohio","39","Mercer","107",,,,,"1680",,,,"Mercer",87668650
"G3901090","1970","Ohio","39","Miami","109",,,,,"2000",,,,"Miami",247750300
"G3901110","1970","Ohio","39","Monroe","111",,,,,,,,,"Monroe",32434250
"G3901130","1970","Ohio","39","Montgomery","113",,,,,"2000",,,,"Montgomery",1956516400
"G3901150","1970","Ohio","39","Morgan","115",,,,,,,,,"Morgan",25748200
"G3901170","1970","Ohio","39","Morrow","117",,,,,,,,,"Morrow",50991350
"G3901190","1970","Ohio","39","Muskingum","119",,,,,,,,,"Muskingum",176917750
"G3901210","1970","Ohio","39","Noble","121",,,,,,,,,"Noble",20788900
"G3901230","1970","Ohio","39","Ottawa","123",,,,,,,,,"Ottawa",98044700
"G3901250","1970","Ohio","39","Paulding","125",,,,,,,,,"Paulding",45797950
"G3901270","1970","Ohio","39","Perry","127",,,,,"2000",,,,"Perry",52266350
"G3901290","1970","Ohio","39","Pickaway","129",,,,,"1840",,,,"Pickaway",90837850
"G3901310","1970","Ohio","39","Pike","131",,,,,"1840",,,,"Pike",36470300
"G3901330","1970","Ohio","39","Portage","133",,,,,"0080",,,,"Portage",342729650
"G3901350","1970","Ohio","39","Preble","135",,,,,"2000",,,,"Preble",94076750
"G3901370","1970","Ohio","39","Putnam","137",,,,,"4320",,,,"Putnam",70960500
"G3901390","1970","Ohio","39","Richland","139",,,,,"4800",,,,"Richland",366871100
"G3901410","1970","Ohio","39","Ross","141",,,,,,,,,"Ross",137049000
"G3901430","1970","Ohio","39","Sandusky","143",,,,,,,,,"Sandusky",160203400
"G3901450","1970","Ohio","39","Scioto","145",,,,,,,,,"Scioto",163690100
"G3901470","1970","Ohio","39","Seneca","147",,,,,,,,,"Seneca",146297400
"G3901490","1970","Ohio","39","Shelby","149",,,,,"4800",,,,"Shelby",94427800
"G3901510","1970","Ohio","39","Stark","151",,,,,"1320",,,,"Stark",1081775500
"G3901530","1970","Ohio","39","Summit","153",,,,,"0080",,,,"Summit",1726472650
"G3901550","1970","Ohio","39","Trumbull","155",,,,,"9320",,,,"Trumbull",703412750
"G3901570","1970","Ohio","39","Tuscarawas","157",,,,,,,,,"Tuscarawas",184274000
"G3901590","1970","Ohio","39","Union","159",,,,,"9320",,,,"Union",65959150
"G3901610","1970","Ohio","39","Van Wert","161",,,,,"4320",,,,"Van Wert",75011050
"G3901630","1970","Ohio","39","Vinton","163",,,,,"4320",,,,"Vinton",16896850
"G3901650","1970","Ohio","39","Warren","165",,,,,"1640",,,,"Warren",241847200
"G3901670","1970","Ohio","39","Washington","167",,,,,,,,,"Washington",134340000
"G3901690","1970","Ohio","39","Wayne","169",,,,,,,,,"Wayne",235840400
"G3901710","1970","Ohio","39","Williams","171",,,,,"1640",,,,"Williams",87973750
"G3901730","1970","Ohio","39","Wood","173",,,,,"8400",,,,"Wood",254212400
"G3901750","1970","Ohio","39","Wyandot","175",,,,,"8400",,,,"Wyandot",50227250
"G4000010","1970","Oklahoma","40","Adair","001",,,,,,,,,"Adair",21757850
"G4000030","1970","Oklahoma","40","Alfalfa","003",,,,,,,,,"Alfalfa",16416150
"G4000050","1970","Oklahoma","40","Atoka","005",,,,,,,,,"Atoka",17963600
"G4000070","1970","Oklahoma","40","Beaver","007",,,,,,,,,"Beaver",15645500
"G4000090","1970","Oklahoma","40","Beckham","009",,,,,,,,,"Beckham",33213650
"G4000110","1970","Oklahoma","40","Blaine","011",,,,,,,,,"Blaine",22354850
"G4000130","1970","Oklahoma","40","Bryan","013",,,,,,,,,"Bryan",48571950
"G4000150","1970","Oklahoma","40","Caddo","015",,,,,,,,,"Caddo",50391950
"G4000170","1970","Oklahoma","40","Canadian","017",,,,,"5880",,,,"Canadian",78521750
"G4000190","1970","Oklahoma","40","Carter","019",,,,,,,,,"Carter",79618650
"G4000210","1970","Oklahoma","40","Cherokee","021",,,,,,,,,"Cherokee",35899650
"G4000230","1970","Oklahoma","40","Choctaw","023",,,,,,,,,"Choctaw",24465450
"G4000250","1970","Oklahoma","40","Cimarron","025",,,,,,,,,"Cimarron",10218050
"G4000270","1970","Oklahoma","40","Cleveland","027",,,,,"5880",,,,"Cleveland",204964900
"G4000290","1970","Oklahoma","40","Coal","029",,,,,"5880",,,,"Coal",8294300
"G4000310","1970","Oklahoma","40","Comanche","031",,,,,"4200",,,,"Comanche",209496550
"G4000330","1970","Oklahoma","40","Cotton","033",,,,,,,,,"Cotton",17466000
"G4000350","1970","Oklahoma","40","Craig","035",,,,,"4200",,,,"Craig",27661300
"G4000370","1970","Oklahoma","40","Creek","037",,,,,"8560",,,,"Creek",103590450
"G4000390","1970","Oklahoma","40","Custer","039",,,,,,,,,"Custer",49637850
"G4000410","1970","Oklahoma","40","Delaware","041",,,,,,,,,"Delaware",30599400
"G4000430","1970","Oklahoma","40","Dewey","043",,,,,,,,,"Dewey",12473900
"G4000450","1970","Oklahoma","40","Ellis","045",,,,,,,,,"Ellis",11353700
"G4000470","1970","Oklahoma","40","Garfield","047",,,,,,,,,"Garfield",141463600
"G4000490","1970","Oklahoma","40","Garvin","049",,,,,,,,,"Garvin",57925100
"G4000510","1970","Oklahoma","40","Grady","051",,,,,,,,,"Grady",64921100
"G4000530","1970","Oklahoma","40","Grant","053",,,,,,,,,"Grant",14456400
"G4000550","1970","Oklahoma","40","Greer","055",,,,,,,,,"Greer",13451900
"G4000570","1970","Oklahoma","40","Harmon","057",,,,,,,,,"Harmon",10204950
"G4000590","1970","Oklahoma","40","Harper","059",,,,,,,,,"Harper",11480300
"G4000610","1970","Oklahoma","40","Haskell","061",,,,,,,,,"Haskell",15301350
"G4000630","1970","Oklahoma","40","Hughes","063",,,,,,,,,"Hughes",24296100
"G4000650","1970","Oklahoma","40","Jackson","065",,,,,,,,,"Jackson",60091200
"G4000670","1970","Oklahoma","40","Jefferson","067",,,,,,,,,"Jefferson",13372000
"G4000690","1970","Oklahoma","40","Johnston","069",,,,,,,,,"Johnston",11819200
"G4000710","1970","Oklahoma","40","Kay","071",,,,,,,,,"Kay",127549000
"G4000730","1970","Oklahoma","40","Kingfisher","073",,,,,,,,,"Kingfisher",33114500
"G4000750","1970","Oklahoma","40","Kiowa","075",,,,,,,,,"Kiowa",22511400
"G4000770","1970","Oklahoma","40","Latimer","077",,,,,"8560",,,,"Latimer",12908500
"G4000790","1970","Oklahoma","40","Le Flore","079",,,,,"2720",,,,"Le Flore",53245000
"G4000810","1970","Oklahoma","40","Lincoln","081",,,,,,,,,"Lincoln",40331900
"G4000830","1970","Oklahoma","40","Logan","083",,,,,,,,,"Logan",36970850
"G4000850","1970","Oklahoma","40","Love","085",,,,,,,,,"Love",10253150
"G4000870","1970","Oklahoma","40","McClain","087",,,,,,,,,"Mc Clain",30089000
"G4000890","1970","Oklahoma","40","McCurtain","089",,,,,,,,,"Mc Curtain",45546150
"G4000910","1970","Oklahoma","40","McIntosh","091",,,,,,,,,"Mc Intosh",19342000
"G4000930","1970","Oklahoma","40","Major","093",,,,,,,,,"Major",16040900
"G4000950","1970","Oklahoma","40","Marshall","095",,,,,,,,,"Marshall",15748700
"G4000970","1970","Oklahoma","40","Mayes","097",,,,,,,,,"Mayes",46254750
"G4000990","1970","Oklahoma","40","Murray","099",,,,,,,,,"Murray",20459100
"G4001010","1970","Oklahoma","40","Muskogee","101",,,,,,,,,"Muskogee",121566150
"G4001030","1970","Oklahoma","40","Noble","103",,,,,,,,,"Noble",22193650
"G4001050","1970","Oklahoma","40","Nowata","105",,,,,,,,,"Nowata",21323300
"G4001070","1970","Oklahoma","40","Okfuskee","107",,,,,"2720",,,,"Okfuskee",15257100
"G4001090","1970","Oklahoma","40","Oklahoma","109",,,,,"5880",,,,"Oklahoma",1536844450
"G4001110","1970","Oklahoma","40","Okmulgee","111",,,,,"5880",,,,"Okmulgee",64900600
"G4001130","1970","Oklahoma","40","Osage","113",,,,,"8560",,,,"Osage",72632150
"G4001150","1970","Oklahoma","40","Ottawa","115",,,,,,,,,"Ottawa",66267650
"G4001170","1970","Oklahoma","40","Pawnee","117",,,,,,,,,"Pawnee",25577600
"G4001190","1970","Oklahoma","40","Payne","119",,,,,,,,,"Payne",102478500
"G4001210","1970","Oklahoma","40","Pittsburg","121",,,,,,,,,"Pittsburg",74315650
"G4001230","1970","Oklahoma","40","Pontotoc","123",,,,,,,,,"Pontotoc",62367100
"G4001250","1970","Oklahoma","40","Pottawatomie","125",,,,,,,,,"Pottawatomie",91255600
"G4001270","1970","Oklahoma","40","Pushmataha","127",,,,,,,,,"Pushmataha",13389800
"G4001290","1970","Oklahoma","40","Roger Mills","129",,,,,,,,,"Roger Mills",14002450
"G4001310","1970","Oklahoma","40","Rogers","131",,,,,,,,,"Rogers",65221000
"G4001330","1970","Oklahoma","40","Seminole","133",,,,,"8560",,,,"Seminole",43500650
"G4001350","1970","Oklahoma","40","Sequoyah","135",,,,,"2720",,,,"Sequoyah",37575800
"G4001370","1970","Oklahoma","40","Stephens","137",,,,,,,,,"Stephens",85639850
"G4001390","1970","Oklahoma","40","Texas","139",,,,,,,,,"Texas",41577800
"G4001410","1970","Oklahoma","40","Tillman","141",,,,,"2720",,,,"Tillman",23786100
"G4001430","1970","Oklahoma","40","Tulsa","143",,,,,"8560",,,,"Tulsa",1208370600
"G4001450","1970","Oklahoma","40","Wagoner","145",,,,,,,,,"Wagoner",47682150
"G4001470","1970","Oklahoma","40","Washington","147",,,,,,,,,"Washington",132942500
"G4001490","1970","Oklahoma","40","Washita","149",,,,,,,,,"Washita",25646000
"G4001510","1970","Oklahoma","40","Woods","151",,,,,,,,,"Woods",27018100
"G4001530","1970","Oklahoma","40","Woodward","153",,,,,"8560",,,,"Woodward",38077100
"G4100010","1970","Oregon","41","Baker","001",,,,,,,,,"Baker",33335050
"G4100030","1970","Oregon","41","Benton","003",,,,,,,,,"Benton",136568650
"G4100050","1970","Oregon","41","Clackamas","005",,,,,"6440",,,,"Clackamas",520244300
"G4100070","1970","Oregon","41","Clatsop","007",,,,,,,,,"Clatsop",77773550
"G4100090","1970","Oregon","41","Columbia","009",,,,,,,,,"Columbia",75653400
