GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AR5AA
G2701250,1970,Minnesota,27,270,Red Lake County,125,1250,Red Lake,1529
G2701270,1970,Minnesota,27,270,Redwood County,127,1270,Redwood,6166
G2701290,1970,Minnesota,27,270,Renville County,129,1290,Renville,6544
G2701310,1970,Minnesota,27,270,Rice County,131,1310,Rice,11065
G2701330,1970,Minnesota,27,270,Rock County,133,1330,Rock,3494
G2701350,1970,Minnesota,27,270,Roseau County,135,1350,Roseau,3463
G2701370,1970,Minnesota,27,270,St. Louis County,137,1370,St Louis,70176
G2701390,1970,Minnesota,27,270,Scott County,139,1390,Scott,8498
G2701410,1970,Minnesota,27,270,Sherburne County,141,1410,Sherburne,4953
G2701430,1970,Minnesota,27,270,Sibley County,143,1430,Sibley,4820
G2701450,1970,Minnesota,27,270,Stearns County,145,1450,Stearns,23168
G2701470,1970,Minnesota,27,270,Steele County,147,1470,Steele,8247
G2701490,1970,Minnesota,27,270,Stevens County,149,1490,Stevens,3250
G2701510,1970,Minnesota,27,270,Swift County,151,1510,Swift,4202
G2701530,1970,Minnesota,27,270,Todd County,153,1530,Todd,6764
G2701550,1970,Minnesota,27,270,Traverse County,155,1550,Traverse,1966
G2701570,1970,Minnesota,27,270,Wabasha County,157,1570,Wabasha,5220
G2701590,1970,Minnesota,27,270,Wadena County,159,1590,Wadena,3790
G2701610,1970,Minnesota,27,270,Waseca County,161,1610,Waseca,5134
G2701630,1970,Minnesota,27,270,Washington County,163,1630,Washington,21300
G2701650,1970,Minnesota,27,270,Watonwan County,165,1650,Watonwan,4309
G2701670,1970,Minnesota,27,270,Wilkin County,167,1670,Wilkin,2747
G2701690,1970,Minnesota,27,270,Winona County,169,1690,Winona,13004
G2701710,1970,Minnesota,27,270,Wright County,171,1710,Wright,10926
G2701730,1970,Minnesota,27,270,Yellow Medicine County,173,1730,Yellow Medicine,4565
G2800010,1970,Mississippi,28,280,Adams County,1,10,Adams,11025
G2800030,1970,Mississippi,28,280,Alcorn County,3,30,Alcorn,8801
G2800050,1970,Mississippi,28,280,Amite County,5,50,Amite,3869
G2800070,1970,Mississippi,28,280,Attala County,7,70,Attala,5972
G2800090,1970,Mississippi,28,280,Benton County,9,90,Benton,2024
G2800110,1970,Mississippi,28,280,Bolivar County,11,110,Bolivar,12708
G2800130,1970,Mississippi,28,280,Calhoun County,13,130,Calhoun,4528
G2800150,1970,Mississippi,28,280,Carroll County,15,150,Carroll,2573
G2800170,1970,Mississippi,28,280,Chickasaw County,17,170,Chickasaw,4949
G2800190,1970,Mississippi,28,280,Choctaw County,19,190,Choctaw,2571
G2800210,1970,Mississippi,28,280,Claiborne County,21,210,Claiborne,2669
G2800230,1970,Mississippi,28,280,Clarke County,23,230,Clarke,4572
G2800250,1970,Mississippi,28,280,Clay County,25,250,Clay,5318
G2800270,1970,Mississippi,28,280,Coahoma County,27,270,Coahoma,11185
G2800290,1970,Mississippi,28,280,Copiah County,29,290,Copiah,7093
G2800310,1970,Mississippi,28,280,Covington County,31,310,Covington,3981
G2800330,1970,Mississippi,28,280,DeSoto County,33,330,De Soto,9304
G2800350,1970,Mississippi,28,280,Forrest County,35,350,Forrest,17546
G2800370,1970,Mississippi,28,280,Franklin County,37,370,Franklin,2531
G2800390,1970,Mississippi,28,280,George County,39,390,George,3576
G2800410,1970,Mississippi,28,280,Greene County,41,410,Greene,2448
G2800430,1970,Mississippi,28,280,Grenada County,43,430,Grenada,5886
G2800450,1970,Mississippi,28,280,Hancock County,45,450,Hancock,5152
G2800470,1970,Mississippi,28,280,Harrison County,47,470,Harrison,37488
G2800490,1970,Mississippi,28,280,Hinds County,49,490,Hinds,63266
G2800510,1970,Mississippi,28,280,Holmes County,51,510,Holmes,6342
G2800530,1970,Mississippi,28,280,Humphreys County,53,530,Humphreys,3863
G2800550,1970,Mississippi,28,280,Issaquena County,55,550,Issaquena,727
G2800570,1970,Mississippi,28,280,Itawamba County,57,570,Itawamba,5206
G2800590,1970,Mississippi,28,280,Jackson County,59,590,Jackson,24584
G2800610,1970,Mississippi,28,280,Jasper County,61,610,Jasper,4590
G2800630,1970,Mississippi,28,280,Jefferson County,63,630,Jefferson,2422
G2800650,1970,Mississippi,28,280,Jefferson Davis County,65,650,Jefferson Davis,3604
G2800670,1970,Mississippi,28,280,Jones County,67,670,Jones,17047
G2800690,1970,Mississippi,28,280,Kemper County,69,690,Kemper,2808
G2800710,1970,Mississippi,28,280,Lafayette County,71,710,Lafayette,6431
G2800730,1970,Mississippi,28,280,Lamar County,73,730,Lamar,4506
G2800750,1970,Mississippi,28,280,Lauderdale County,75,750,Lauderdale,20963
G2800770,1970,Mississippi,28,280,Lawrence County,77,770,Lawrence,3286
G2800790,1970,Mississippi,28,280,Leake County,79,790,Leake,5241
G2800810,1970,Mississippi,28,280,Lee County,81,810,Lee,14422
G2800830,1970,Mississippi,28,280,Leflore County,83,830,Leflore,11859
G2800850,1970,Mississippi,28,280,Lincoln County,85,850,Lincoln,7958
G2800870,1970,Mississippi,28,280,Lowndes County,87,870,Lowndes,14084
G2800890,1970,Mississippi,28,280,Madison County,89,890,Madison,7593
G2800910,1970,Mississippi,28,280,Marion County,91,910,Marion,6704
G2800930,1970,Mississippi,28,280,Marshall County,93,930,Marshall,5806
G2800950,1970,Mississippi,28,280,Monroe County,95,950,Monroe,10316
G2800970,1970,Mississippi,28,280,Montgomery County,97,970,Montgomery,3858
G2800990,1970,Mississippi,28,280,Neshoba County,99,990,Neshoba,6362
G2801010,1970,Mississippi,28,280,Newton County,101,1010,Newton,5853
G2801030,1970,Mississippi,28,280,Noxubee County,103,1030,Noxubee,3739
G2801050,1970,Mississippi,28,280,Oktibbeha County,105,1050,Oktibbeha,7544
G2801070,1970,Mississippi,28,280,Panola County,107,1070,Panola,7288
G2801090,1970,Mississippi,28,280,Pearl River County,109,1090,Pearl River,8087
G2801110,1970,Mississippi,28,280,Perry County,111,1110,Perry,2603
G2801130,1970,Mississippi,28,280,Pike County,113,1130,Pike,9699
G2801150,1970,Mississippi,28,280,Pontotoc County,115,1150,Pontotoc,5534
G2801170,1970,Mississippi,28,280,Prentiss County,117,1170,Prentiss,6330
G2801190,1970,Mississippi,28,280,Quitman County,119,1190,Quitman,4192
G2801210,1970,Mississippi,28,280,Rankin County,121,1210,Rankin,11166
G2801230,1970,Mississippi,28,280,Scott County,123,1230,Scott,6146
G2801250,1970,Mississippi,28,280,Sharkey County,125,1250,Sharkey,2276
G2801270,1970,Mississippi,28,280,Simpson County,127,1270,Simpson,5831
G2801290,1970,Mississippi,28,280,Smith County,129,1290,Smith,4040
G2801310,1970,Mississippi,28,280,Stone County,131,1310,Stone,2258
G2801330,1970,Mississippi,28,280,Sunflower County,133,1330,Sunflower,9222
G2801350,1970,Mississippi,28,280,Tallahatchie County,135,1350,Tallahatchie,5223
G2801370,1970,Mississippi,28,280,Tate County,137,1370,Tate,4810
G2801390,1970,Mississippi,28,280,Tippah County,139,1390,Tippah,4881
G2801410,1970,Mississippi,28,280,Tishomingo County,141,1410,Tishomingo,4895
G2801430,1970,Mississippi,28,280,Tunica County,143,1430,Tunica,3073
G2801450,1970,Mississippi,28,280,Union County,145,1450,Union,6109
G2801470,1970,Mississippi,28,280,Walthall County,147,1470,Walthall,3586
G2801490,1970,Mississippi,28,280,Warren County,149,1490,Warren,13559
G2801510,1970,Mississippi,28,280,Washington County,151,1510,Washington,19432
G2801530,1970,Mississippi,28,280,Wayne County,153,1530,Wayne,4735
G2801550,1970,Mississippi,28,280,Webster County,155,1550,Webster,3116
G2801570,1970,Mississippi,28,280,Wilkinson County,157,1570,Wilkinson,3065
G2801590,1970,Mississippi,28,280,Winston County,159,1590,Winston,5450
G2801610,1970,Mississippi,28,280,Yalobusha County,161,1610,Yalobusha,3626
G2801630,1970,Mississippi,28,280,Yazoo County,163,1630,Yazoo,7739
G2900010,1970,Missouri,29,290,Adair County,1,10,Adair,7450
G2900030,1970,Missouri,29,290,Andrew County,3,30,Andrew,3951
G2900050,1970,Missouri,29,290,Atchison County,5,50,Atchison,3143
G2900070,1970,Missouri,29,290,Audrain County,7,70,Audrain,8565
G2900090,1970,Missouri,29,290,Barry County,9,90,Barry,6996
G2900110,1970,Missouri,29,290,Barton County,11,110,Barton,3882
G2900130,1970,Missouri,29,290,Bates County,13,130,Bates,5682
G2900150,1970,Missouri,29,290,Benton County,15,150,Benton,3685
G2900170,1970,Missouri,29,290,Bollinger County,17,170,Bollinger,2905
G2900190,1970,Missouri,29,290,Boone County,19,190,Boone,24109
G2900210,1970,Missouri,29,290,Buchanan County,21,210,Buchanan,29689
G2900230,1970,Missouri,29,290,Butler County,23,230,Butler,11582
G2900250,1970,Missouri,29,290,Caldwell County,25,250,Caldwell,3091
G2900270,1970,Missouri,29,290,Callaway County,27,270,Callaway,7462
G2900290,1970,Missouri,29,290,Camden County,29,290,Camden,4828
G2900310,1970,Missouri,29,290,Cape Girardeau County,31,310,Cape Girardeau,15492
G2900330,1970,Missouri,29,290,Carroll County,33,330,Carroll,4578
G2900350,1970,Missouri,29,290,Carter County,35,350,Carter,1316
G2900370,1970,Missouri,29,290,Cass County,37,370,Cass,12077
G2900390,1970,Missouri,29,290,Cedar County,39,390,Cedar,3546
G2900410,1970,Missouri,29,290,Chariton County,41,410,Chariton,3998
G2900430,1970,Missouri,29,290,Christian County,43,430,Christian,5047
G2900450,1970,Missouri,29,290,Clark County,45,450,Clark,2786
G2900470,1970,Missouri,29,290,Clay County,47,470,Clay,38113
G2900490,1970,Missouri,29,290,Clinton County,49,490,Clinton,4290
G2900510,1970,Missouri,29,290,Cole County,51,510,Cole,13972
G2900530,1970,Missouri,29,290,Cooper County,53,530,Cooper,4767
G2900550,1970,Missouri,29,290,Crawford County,55,550,Crawford,4954
G2900570,1970,Missouri,29,290,Dade County,57,570,Dade,2544
G2900590,1970,Missouri,29,290,Dallas County,59,590,Dallas,3527
G2900610,1970,Missouri,29,290,Daviess County,61,610,Daviess,3118
G2900630,1970,Missouri,29,290,DeKalb County,63,630,De Kalb,2532
G2900650,1970,Missouri,29,290,Dent County,65,650,Dent,4024
G2900670,1970,Missouri,29,290,Douglas County,67,670,Douglas,3145
G2900690,1970,Missouri,29,290,Dunklin County,69,690,Dunklin,11539
G2900710,1970,Missouri,29,290,Franklin County,71,710,Franklin,16978
G2900730,1970,Missouri,29,290,Gasconade County,73,730,Gasconade,4231
G2900750,1970,Missouri,29,290,Gentry County,75,750,Gentry,3036
G2900770,1970,Missouri,29,290,Greene County,77,770,Greene,51153
G2900790,1970,Missouri,29,290,Grundy County,79,790,Grundy,4441
G2900810,1970,Missouri,29,290,Harrison County,81,810,Harrison,3867
G2900830,1970,Missouri,29,290,Henry County,83,830,Henry,6834
G2900850,1970,Missouri,29,290,Hickory County,85,850,Hickory,1750
G2900870,1970,Missouri,29,290,Holt County,87,870,Holt,2513
G2900890,1970,Missouri,29,290,Howard County,89,890,Howard,3414
G2900910,1970,Missouri,29,290,Howell County,91,910,Howell,8161
G2900930,1970,Missouri,29,290,Iron County,93,930,Iron,3079
G2900950,1970,Missouri,29,290,Jackson County,95,950,Jackson,224369
G2900970,1970,Missouri,29,290,Jasper County,97,970,Jasper,28480
G2900990,1970,Missouri,29,290,Jefferson County,99,990,Jefferson,29777
G2901010,1970,Missouri,29,290,Johnson County,101,1010,Johnson,9834
G2901030,1970,Missouri,29,290,Knox County,103,1030,Knox,2052
G2901050,1970,Missouri,29,290,Laclede County,105,1050,Laclede,6769
G2901070,1970,Missouri,29,290,Lafayette County,107,1070,Lafayette,8887
G2901090,1970,Missouri,29,290,Lawrence County,109,1090,Lawrence,8630
G2901110,1970,Missouri,29,290,Lewis County,111,1110,Lewis,3492
G2901130,1970,Missouri,29,290,Lincoln County,113,1130,Lincoln,5780
G2901150,1970,Missouri,29,290,Linn County,115,1150,Linn,5763
G2901170,1970,Missouri,29,290,Livingston County,117,1170,Livingston,5430
G2901190,1970,Missouri,29,290,McDonald County,119,1190,Mc Donald,4285
G2901210,1970,Missouri,29,290,Macon County,121,1210,Macon,5749
G2901230,1970,Missouri,29,290,Madison County,123,1230,Madison,3040
G2901250,1970,Missouri,29,290,Maries County,125,1250,Maries,2283
G2901270,1970,Missouri,29,290,Marion County,127,1270,Marion,9918
G2901290,1970,Missouri,29,290,Mercer County,129,1290,Mercer,1847
G2901310,1970,Missouri,29,290,Miller County,131,1310,Miller,5126
G2901330,1970,Missouri,29,290,Mississippi County,133,1330,Mississippi,5181
G2901350,1970,Missouri,29,290,Moniteau County,135,1350,Moniteau,3679
G2901370,1970,Missouri,29,290,Monroe County,137,1370,Monroe,3347
G2901390,1970,Missouri,29,290,Montgomery County,139,1390,Montgomery,3843
G2901410,1970,Missouri,29,290,Morgan County,141,1410,Morgan,3629
G2901430,1970,Missouri,29,290,New Madrid County,143,1430,New Madrid,7342
G2901450,1970,Missouri,29,290,Newton County,145,1450,Newton,11097
G2901470,1970,Missouri,29,290,Nodaway County,147,1470,Nodaway,6953
G2901490,1970,Missouri,29,290,Oregon County,149,1490,Oregon,3229
G2901510,1970,Missouri,29,290,Osage County,151,1510,Osage,3300
G2901530,1970,Missouri,29,290,Ozark County,153,1530,Ozark,2208
G2901550,1970,Missouri,29,290,Pemiscot County,155,1550,Pemiscot,8483
G2901570,1970,Missouri,29,290,Perry County,157,1570,Perry,4483
G2901590,1970,Missouri,29,290,Pettis County,159,1590,Pettis,11900
G2901610,1970,Missouri,29,290,Phelps County,161,1610,Phelps,8981
G2901630,1970,Missouri,29,290,Pike County,163,1630,Pike,5771
G2901650,1970,Missouri,29,290,Platte County,165,1650,Platte,9644
G2901670,1970,Missouri,29,290,Polk County,167,1670,Polk,5278
G2901690,1970,Missouri,29,290,Pulaski County,169,1690,Pulaski,9775
G2901710,1970,Missouri,29,290,Putnam County,171,1710,Putnam,2233
G2901730,1970,Missouri,29,290,Ralls County,173,1730,Ralls,2607
G2901750,1970,Missouri,29,290,Randolph County,175,1750,Randolph,7762
G2901770,1970,Missouri,29,290,Ray County,177,1770,Ray,5844
G2901790,1970,Missouri,29,290,Reynolds County,179,1790,Reynolds,2037
G2901810,1970,Missouri,29,290,Ripley County,181,1810,Ripley,3357
G2901830,1970,Missouri,29,290,St. Charles County,183,1830,St Charles,25926
G2901850,1970,Missouri,29,290,St. Clair County,185,1850,St Clair,2972
G2901860,1970,Missouri,29,290,Ste. Genevieve County,186,1860,Ste Genevieve,3682
G2901870,1970,Missouri,29,290,St. Francois County,187,1870,St Francois,12000
G2901890,1970,Missouri,29,290,St. Louis County,189,1890,St Louis,283139
G2901950,1970,Missouri,29,290,Saline County,195,1950,Saline,8240
G2901970,1970,Missouri,29,290,Schuyler County,197,1970,Schuyler,1744
G2901990,1970,Missouri,29,290,Scotland County,199,1990,Scotland,1995
G2902010,1970,Missouri,29,290,Scott County,201,2010,Scott,10622
G2902030,1970,Missouri,29,290,Shannon County,203,2030,Shannon,2380
G2902050,1970,Missouri,29,290,Shelby County,205,2050,Shelby,2888
G2902070,1970,Missouri,29,290,Stoddard County,207,2070,Stoddard,8727
G2902090,1970,Missouri,29,290,Stone County,209,2090,Stone,3601
G2902110,1970,Missouri,29,290,Sullivan County,211,2110,Sullivan,2878
G2902130,1970,Missouri,29,290,Taney County,213,2130,Taney,4736
G2902150,1970,Missouri,29,290,Texas County,215,2150,Texas,6178
G2902170,1970,Missouri,29,290,Vernon County,217,2170,Vernon,6272
G2902190,1970,Missouri,29,290,Warren County,219,2190,Warren,3061
G2902210,1970,Missouri,29,290,Washington County,221,2210,Washington,4530
G2902230,1970,Missouri,29,290,Wayne County,223,2230,Wayne,3022
G2902250,1970,Missouri,29,290,Webster County,225,2250,Webster,5174
G2902270,1970,Missouri,29,290,Worth County,227,2270,Worth,1223
G2902290,1970,Missouri,29,290,Wright County,229,2290,Wright,4782
G2905100,1970,Missouri,29,290,St. Louis city,510,5100,St Louis City,215479
G3000010,1970,Montana,30,300,Beaverhead County,1,10,Beaverhead,2683
G3000030,1970,Montana,30,300,Big Horn County,3,30,Big Horn,2664
G3000050,1970,Montana,30,300,Blaine County,5,50,Blaine,1956
G3000070,1970,Montana,30,300,Broadwater County,7,70,Broadwater,795
G3000090,1970,Montana,30,300,Carbon County,9,90,Carbon,2538
G3000110,1970,Montana,30,300,Carter County,11,110,Carter,643
G3000130,1970,Montana,30,300,Cascade County,13,130,Cascade,25272
G3000150,1970,Montana,30,300,Chouteau County,15,150,Chouteau,2051
G3000170,1970,Montana,30,300,Custer County,17,170,Custer,3936
G3000190,1970,Montana,30,300,Daniels County,19,190,Daniels,1018
G3000210,1970,Montana,30,300,Dawson County,21,210,Dawson,3368
G3000230,1970,Montana,30,300,Deer Lodge County,23,230,Deer Lodge,4581
G3000250,1970,Montana,30,300,Fallon County,25,250,Fallon,1220
G3000270,1970,Montana,30,300,Fergus County,27,270,Fergus,4026
G3000290,1970,Montana,30,300,Flathead County,29,290,Flathead,12305
G3000310,1970,Montana,30,300,Gallatin County,31,310,Gallatin,9754
G3000330,1970,Montana,30,300,Garfield County,33,330,Garfield,567
G3000350,1970,Montana,30,300,Glacier County,35,350,Glacier,2973
G3000370,1970,Montana,30,300,Golden Valley County,37,370,Golden Valley,321
G3000390,1970,Montana,30,300,Granite County,39,390,Granite,924
G3000410,1970,Montana,30,300,Hill County,41,410,Hill,5225
G3000430,1970,Montana,30,300,Jefferson County,43,430,Jefferson,1360
G3000450,1970,Montana,30,300,Judith Basin County,45,450,Judith Basin,873
G3000470,1970,Montana,30,300,Lake County,47,470,Lake,4472
G3000490,1970,Montana,30,300,Lewis and Clark County,49,490,Lewis And Clark,10826
G3000510,1970,Montana,30,300,Liberty County,51,510,Liberty,673
G3000530,1970,Montana,30,300,Lincoln County,53,530,Lincoln,5309
G3000550,1970,Montana,30,300,McCone County,55,550,Mc Cone,818
G3000570,1970,Montana,30,300,Madison County,57,570,Madison,1696
G3000590,1970,Montana,30,300,Meagher County,59,590,Meagher,689
G3000610,1970,Montana,30,300,Mineral County,61,610,Mineral,918
G3000630,1970,Montana,30,300,Missoula County,63,630,Missoula,18012
G3000650,1970,Montana,30,300,Musselshell County,65,650,Musselshell,1320
G3000670,1970,Montana,30,300,Park County,67,670,Park,3947
G3000690,1970,Montana,30,300,Petroleum County,69,690,Petroleum,225
G3000710,1970,Montana,30,300,Phillips County,71,710,Phillips,1727
G3000730,1970,Montana,30,300,Pondera County,73,730,Pondera,1998
G3000750,1970,Montana,30,300,Powder River County,75,750,Powder River,840
G3000770,1970,Montana,30,300,Powell County,77,770,Powell,2028
G3000790,1970,Montana,30,300,Prairie County,79,790,Prairie,611
G3000810,1970,Montana,30,300,Ravalli County,81,810,Ravalli,4725
G3000830,1970,Montana,30,300,Richland County,83,830,Richland,3060
G3000850,1970,Montana,30,300,Roosevelt County,85,850,Roosevelt,2948
G3000870,1970,Montana,30,300,Rosebud County,87,870,Rosebud,1817
G3000890,1970,Montana,30,300,Sanders County,89,890,Sanders,2373
G3000910,1970,Montana,30,300,Sheridan County,91,910,Sheridan,1815
G3000930,1970,Montana,30,300,Silver Bow County,93,930,Silver Bow,14142
G3000950,1970,Montana,30,300,Stillwater County,95,950,Stillwater,1587
G3000970,1970,Montana,30,300,Sweet Grass County,97,970,Sweet Grass,1056
G3000990,1970,Montana,30,300,Teton County,99,990,Teton,1943
G3001010,1970,Montana,30,300,Toole County,101,1010,Toole,1872
G3001030,1970,Montana,30,300,Treasure County,103,1030,Treasure,340
G3001050,1970,Montana,30,300,Valley County,105,1050,Valley,3466
G3001070,1970,Montana,30,300,Wheatland County,107,1070,Wheatland,875
G3001090,1970,Montana,30,300,Wibaux County,109,1090,Wibaux,458
G3001110,1970,Montana,30,300,Yellowstone County,111,1110,Yellowstone,27641
G3001130,1970,Montana,30,300,Yellowstone National Park,113,1130,Yellowstone National Park,24
G3100010,1970,Nebraska,31,310,Adams County,1,10,Adams,10140
G3100030,1970,Nebraska,31,310,Antelope County,3,30,Antelope,3016
G3100050,1970,Nebraska,31,310,Arthur County,5,50,Arthur,199
G3100070,1970,Nebraska,31,310,Banner County,7,70,Banner,322
G3100090,1970,Nebraska,31,310,Blaine County,9,90,Blaine,283
G3100110,1970,Nebraska,31,310,Boone County,11,110,Boone,2568
G3100130,1970,Nebraska,31,310,Box Butte County,13,130,Box Butte,3381
